Production,Area,Season_Whole Year ,Crop_Potato,Crop_Onion,Fertilizer,Crop_Tapioca,Fertilizer_per_Area,Crop_Sweet potato,Crop_Mesta,Crop_Ginger,Crop_Rice,Yield
3.295836866004329,6.073044534100405,True,False,False,10.626426760565684,False,1.5023836919637352,False,False,False,False,0.38
8.850087606689566,9.217514575724184,True,False,False,13.7730810950754,False,1.3479874183687386,False,False,False,False,0.67
11.608735519816204,11.346859074195008,False,False,False,15.902512157753293,False,1.2879803731614314,False,False,False,False,1.26
11.800680034794013,11.441440204346032,True,False,False,15.997094342212057,False,1.2857912009755883,False,False,False,False,1.294
11.497547832925903,12.952312625397058,False,False,False,17.507975045659016,False,1.254843947073668,False,False,False,False,0.268
11.790988926543688,12.615363758471869,False,False,False,17.171025238837665,False,1.2611506782661874,False,False,False,False,0.405
6.496774990185863,6.710523109452428,False,False,False,11.26498192030054,False,1.4609880238204145,False,False,False,False,0.81
6.829793737512425,8.249575150000199,False,False,False,12.804981259403304,False,1.384385882783279,False,False,False,False,0.438
7.102499355774649,9.963217656743897,True,False,False,14.518835815718449,False,1.324322500045172,False,False,False,False,0.059
7.956476798036782,9.759501702007746,True,False,False,14.315109329810651,False,1.330462109331645,False,False,False,False,0.121
11.84371731297441,12.136615380514952,False,False,False,16.69227484327028,False,1.2706678516316543,False,False,False,False,1.078
8.974111581113318,8.42639282708974,False,False,False,12.981840860865956,False,1.3771801259500351,False,False,False,False,1.869
8.242756345714477,8.529516941105069,True,False,False,13.084986213469437,False,1.373100682263131,False,False,False,False,1.585
8.465057436995709,8.194229304819817,False,False,False,12.749620693073696,False,1.3866981418866793,False,False,True,False,1.262
13.172225347936438,13.650243148972404,False,False,False,18.20590674774324,False,1.2427033846888906,False,False,False,False,0.709
12.106650021205724,12.1674201708988,False,False,False,16.723079794531856,False,1.2700346444090382,False,False,False,False,1.133
11.291343194222971,12.09443133580393,False,False,False,16.650090570057085,False,1.2715397975726492,False,False,False,False,0.45
11.32143802955998,12.002572395094871,False,False,False,16.558231097127944,False,1.2734580969050724,False,False,False,False,0.515
13.154044198415296,12.873109396371891,False,False,False,17.42877162328089,False,1.2562988674938929,False,False,False,False,1.228
13.490851865830209,14.221757360469748,False,False,False,18.7774214671276,False,1.233590906914057,False,False,False,False,0.511
9.62483129129166,8.722254235179681,False,False,False,13.277757780629758,False,1.3657077319151556,False,False,False,False,2.471
14.145629081000497,13.127943777965577,False,False,False,17.68360657607569,False,1.25167588815406,False,False,False,False,2.688
11.50219813232934,10.796407298087043,False,False,False,15.352051806161064,False,1.3014175772525776,False,False,False,False,1.98
9.947217315397454,9.18307194482199,False,False,False,13.738635021172543,False,1.349164092684087,False,False,False,False,2.166
14.009664337108616,13.70783848382362,False,False,False,18.26350214792682,False,1.2417529719281244,False,False,False,False,1.191
10.425164091606357,10.207473491694438,False,False,False,14.763101751209838,False,1.3172551121490836,False,False,False,False,1.312
10.128070068044591,9.512073267650624,False,False,False,14.067664854568132,False,1.3382388513081738,False,False,False,False,1.848
14.66587257616418,13.84655466436226,False,False,False,18.402218471199564,False,1.239494205034137,False,False,False,True,2.234
11.602318171010516,10.894700210927542,False,False,False,15.450346615505552,False,1.2989269457427328,False,False,False,True,2.074
13.544698712948565,12.498910155845374,False,False,False,17.05457123040651,False,1.2634035661776326,False,False,False,True,2.829
17.182781215220125,12.640636903330266,True,False,False,17.19629846569607,False,1.2606668286506266,False,False,False,False,5.0725
10.0903404937493,8.376320632534823,True,False,False,12.931757536490284,False,1.3791931871035297,False,False,False,False,4.453
11.68277793818156,12.432008295307156,False,False,False,16.9876691144493,False,1.2647155020284206,False,False,False,False,0.548
11.45100750715524,11.24040782903822,True,False,False,15.796059600363504,False,1.2904847469943057,False,False,False,False,1.148
