Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield,Avg_Temperature,Max_Temperature,Min_Temperature
Rice,2013,Autumn     ,Jharkhand,11.945155832998516,11.788152798154417,1253.6,16.91835968830564,10.635840061515626,0.855,22.755,32.85,13.276
Rice,2013,Winter     ,Jharkhand,13.746239790725017,14.12786573062094,1253.6,18.71944902764344,12.436909368367582,1.422,22.755,32.85,13.276
Sugarcane,2013,Whole Year ,Jharkhand,6.906754778648554,10.939177790651616,1253.6,11.878970512056645,5.600124213045214,5.0725,22.755,32.85,13.276
Wheat,2013,Rabi       ,Jharkhand,11.205421565037945,11.573164129961969,1253.6,16.1786183598171,9.896125015454519,1.55,22.755,32.85,13.276
Arhar/Tur,2013,Rabi       ,West Bengal,7.302496423727326,7.661527081358517,1939.9,12.275037309952642,5.994983348857101,1.383,25.445,35.421,16.128
Bajra,2013,Kharif     ,West Bengal,4.976733742420574,3.7612001156935624,1939.9,9.943071661191727,3.6858749450936377,0.33,25.445,35.421,16.128
Barley,2013,Rabi       ,West Bengal,7.767263996757308,8.130353547431238,1939.9,12.740053769426922,6.45907468924738,1.401,25.445,35.421,16.128
Castor seed,2013,Kharif     ,West Bengal,4.343805421853684,3.828641396489095,1939.9,9.30403470154284,3.0689827352935835,0.59,25.445,35.421,16.128
Coconut ,2013,Whole Year ,West Bengal,10.285376924115587,18.43423228286143,1939.9,15.258553332218643,8.976135873302548,5.0725,25.445,35.421,16.128
Cotton(lint),2013,Kharif     ,West Bengal,5.8998973535824915,7.1846291527173145,1939.9,10.870383181907055,4.5979441408963515,3.43,25.445,35.421,16.128
Gram,2013,Rabi       ,West Bengal,10.122783712121445,10.284284214428578,1939.9,15.0959541360427,8.813558951282818,1.124,25.445,35.421,16.128
Groundnut,2013,Autumn     ,West Bengal,7.55171221535131,7.465655310134056,1939.9,12.524400805128572,6.2437979005527335,0.969,25.445,35.421,16.128
Groundnut,2013,Rabi       ,West Bengal,9.390158798552019,9.977991874704234,1939.9,14.363286132113679,8.081051326388007,1.691,25.445,35.421,16.128
Groundnut,2013,Summer     ,West Bengal,10.91567011320585,11.762298009013794,1939.9,15.888862368563997,9.606385921679891,2.412,25.445,35.421,16.128
Horse-gram,2013,Kharif     ,West Bengal,7.566311014772463,6.889591308354466,1939.9,12.5390071675261,6.258376149054407,0.564,25.445,35.421,16.128
Jowar,2013,Kharif     ,West Bengal,3.258096538021482,2.0794415416798357,1939.9,8.192362923328952,2.0476928433652555,0.28,25.445,35.421,16.128
Jute,2013,Kharif     ,West Bengal,13.2470646490063,15.987048598375381,1939.9,18.220273196708128,11.937736102457183,5.0725,25.445,35.421,16.128
Khesari,2013,Rabi       ,West Bengal,10.332962113104644,10.54883532796278,1939.9,15.306140096262105,9.023716774661688,1.117,25.445,35.421,16.128
Linseed,2013,Rabi       ,West Bengal,8.370084326378025,7.349230824613334,1939.9,13.343064508436983,7.061377247637702,0.368,25.445,35.421,16.128
Maize,2013,Autumn     ,West Bengal,10.685149146626813,11.673367739712335,1939.9,15.658336723491805,9.375877691547915,2.768,25.445,35.421,16.128
Maize,2013,Rabi       ,West Bengal,10.755133090916752,12.438849645812622,1939.9,15.728322203750166,9.445857454434694,3.531,25.445,35.421,16.128
Maize,2013,Summer     ,West Bengal,10.884348055059583,12.43185670762536,1939.9,15.857539736240385,9.575065426651275,2.987,25.445,35.421,16.128
Masoor,2013,Rabi       ,West Bengal,11.089240376519239,11.046881983976132,1939.9,16.062435507327265,9.77994835693222,0.842,25.445,35.421,16.128
Mesta,2013,Kharif     ,West Bengal,9.041211408968211,11.614280971274173,1939.9,14.014304095394474,7.732198230024659,5.0725,25.445,35.421,16.128
Moong(Green Gram),2013,Kharif     ,West Bengal,6.884486652042782,6.714170529909472,1939.9,11.856679978473572,5.577916862806462,0.688,25.445,35.421,16.128
Moong(Green Gram),2013,Rabi       ,West Bengal,7.602900462204755,7.382124365737512,1939.9,12.575615091929562,6.294915386475868,0.733,25.445,35.421,16.128
Moong(Green Gram),2013,Summer     ,West Bengal,9.973340054434962,9.586857158128455,1939.9,14.946504050498147,8.664132790929848,0.805,25.445,35.421,16.128
Moth,2013,Rabi       ,West Bengal,2.772588722239781,2.6390573296152584,1939.9,7.681721788644037,1.6193882432872684,0.87,25.445,35.421,16.128
Niger seed,2013,Kharif     ,West Bengal,8.124446855715847,7.836764783264067,1939.9,13.09736295494536,6.815914075316557,0.565,25.445,35.421,16.128
Other  Rabi pulses,2013,Rabi       ,West Bengal,5.7430031878094825,4.976733742420574,1939.9,10.713025466616179,4.44229825301545,0.478,25.445,35.421,16.128
Other Kharif pulses,2013,Kharif     ,West Bengal,6.779921907472252,6.376726947898627,1939.9,11.75200307225945,5.473656267914107,0.537,25.445,35.421,16.128
Peas & beans (Pulses),2013,Rabi       ,West Bengal,9.446360661104071,9.616804980417431,1939.9,14.419492529156551,8.137240847287208,1.247,25.445,35.421,16.128
Potato,2013,Rabi       ,West Bengal,12.923302496606077,16.01501564407363,1939.9,17.89651037398668,11.61397577502325,5.0725,25.445,35.421,16.128
Potato,2013,Summer     ,West Bengal,7.802618063442671,10.287150034683448,1939.9,12.775422446722951,6.494389038977715,5.0725,25.445,35.421,16.128
Ragi,2013,Rabi       ,West Bengal,9.221082468508085,9.311903687385623,1939.9,14.194194517842407,7.912016594326926,0.694,25.445,35.421,16.128
Rapeseed &Mustard,2013,Rabi       ,West Bengal,13.013869067650202,13.077543819932515,1939.9,17.987077154884176,11.704541774736821,0.994,25.445,35.421,16.128
Rice,2013,Autumn     ,West Bengal,12.255038984656077,13.109586094484847,1939.9,17.228244557535344,10.945718537100992,2.253,25.445,35.421,16.128
Rice,2013,Summer     ,West Bengal,14.067821378570326,15.282956934325409,1939.9,19.04103090821879,12.758490159370766,3.127,25.445,35.421,16.128
Rice,2013,Winter     ,West Bengal,15.205960522590928,16.171169673907233,1939.9,20.17917057628729,13.896627875729813,2.626,25.445,35.421,16.128
Safflower,2013,Rabi       ,West Bengal,6.159095388491933,5.968707559985366,1939.9,11.130203949394973,4.855461869221313,0.807,25.445,35.421,16.128
Sannhamp,2013,Kharif     ,West Bengal,6.663132695990803,8.119993827725105,1939.9,11.63507389175998,5.357246434077324,4.333,25.445,35.421,16.128
Sesamum,2013,Autumn     ,West Bengal,6.97166860472579,6.656726524178391,1939.9,11.943946877620117,5.6648683811569756,0.698,25.445,35.421,16.128
Sesamum,2013,Summer     ,West Bengal,12.260238809273902,12.186854147597215,1939.9,17.233444406674845,10.950918294958596,0.872,25.445,35.421,16.128
Sesamum,2013,Winter     ,West Bengal,6.945051063725834,6.612041034833092,1939.9,11.91730418317052,5.638319081511895,0.669,25.445,35.421,16.128
Small millets,2013,Autumn     ,West Bengal,6.894670039433482,6.489204931325317,1939.9,11.866873674745975,5.588072289160748,0.53,25.445,35.421,16.128
Small millets,2013,Rabi       ,West Bengal,6.236369590203704,6.57507584059962,1939.9,11.207634597012559,4.932313327320786,0.985,25.445,35.421,16.128
Soyabean,2013,Kharif     ,West Bengal,6.368187186350492,6.0112671744041615,1939.9,11.33969264023701,5.063480716642781,0.622,25.445,35.421,16.128
Sugarcane,2013,Whole Year ,West Bengal,9.742261904036907,14.480794642759458,1939.9,14.715413862422551,8.433087407282137,5.0725,25.445,35.421,16.128
Sunflower,2013,Kharif     ,West Bengal,8.769507120030227,9.073145132798338,1939.9,13.742563084479103,7.46059386778137,1.243,25.445,35.421,16.128
Tobacco,2013,Whole Year ,West Bengal,9.43914785291483,10.011803696019587,1939.9,14.412279153177902,8.130029584477986,1.162,25.445,35.421,16.128
Urad,2013,Kharif     ,West Bengal,11.009207852663616,10.603312387849314,1939.9,15.982401719445496,9.699919274243701,0.575,25.445,35.421,16.128
Urad,2013,Rabi       ,West Bengal,9.172223049863055,9.052984561199976,1939.9,14.145330179215186,7.863170565540342,0.694,25.445,35.421,16.128
Wheat,2013,Rabi       ,West Bengal,12.711328788491295,13.740612427563885,1939.9,17.68453609361591,11.402003624886092,2.539,25.445,35.421,16.128
Arhar/Tur,2014,Kharif     ,Bihar,9.89606003670733,10.259167001133758,1061.0,14.913024897440037,8.787499678920348,1.457,25.673,36.338,15.231
Bajra,2014,Kharif     ,Bihar,8.098338846189057,8.224163512637862,1061.0,13.115051671915397,6.990293332228107,1.117,25.673,36.338,15.231
Barley,2014,Rabi       ,Bihar,9.402034535016803,9.505618521049591,1061.0,14.418967423655417,8.293539510007793,1.101,25.673,36.338,15.231
Castor seed,2014,Kharif     ,Bihar,4.574710978503383,4.532599493153256,1061.0,9.581432092973902,3.486763269991802,0.988,25.673,36.338,15.231
Gram,2014,Rabi       ,Bihar,11.00214983995428,10.959383692795505,1061.0,16.019148185443157,9.893521051552224,0.941,25.673,36.338,15.231
Groundnut,2014,Kharif     ,Bihar,6.354370040797351,6.376726947898627,1061.0,11.369655837855657,5.249232158857545,1.017,25.673,36.338,15.231
Horse-gram,2014,Kharif     ,Bihar,9.026297334283887,8.982309899088579,1061.0,14.04319281774073,7.917878736125619,0.965,25.673,36.338,15.231
Jowar,2014,Kharif     ,Bihar,7.280697195384741,7.346655163176539,1061.0,12.297027719248556,6.173431874503444,1.075,25.673,36.338,15.231
Jute,2014,Kharif     ,Bihar,11.459545785066988,14.165259270847237,1061.0,16.47655020764652,10.350904576562863,5.0725,25.673,36.338,15.231
Khesari,2014,Rabi       ,Bihar,11.013072751355168,11.003032739252838,1061.0,16.030071276696525,9.904443595381492,0.885,25.673,36.338,15.231
Linseed,2014,Rabi       ,Bihar,9.70747266861017,9.557893841465354,1061.0,14.724427143530447,8.598933534214575,0.865,25.673,36.338,15.231
Maize,2014,Autumn     ,Bihar,12.53327706833047,13.623316831262505,1061.0,17.550288388580984,11.424621762378381,2.717,25.673,36.338,15.231
Maize,2014,Rabi       ,Bihar,12.436060719565718,13.725350593006128,1061.0,17.45307167421918,11.327406160827675,3.27,25.673,36.338,15.231
Maize,2014,Summer     ,Bihar,12.086089065450919,13.514156785613503,1061.0,17.103098366447455,10.977437886477242,3.988,25.673,36.338,15.231
Masoor,2014,Rabi       ,Bihar,11.93762441119369,11.849854739990622,1061.0,16.954632815887063,10.828975064088334,0.826,25.673,36.338,15.231
Mesta,2014,Kharif     ,Bihar,9.703266755854342,12.294129309350456,1061.0,14.720220976084608,8.594728141908956,5.0725,25.673,36.338,15.231
Moong(Green Gram),2014,Kharif     ,Bihar,9.307194813340065,9.130539301772627,1061.0,14.324119542800425,8.198716460033198,0.718,25.673,36.338,15.231
Moong(Green Gram),2014,Summer     ,Bihar,11.962088428344112,11.415599254340725,1061.0,16.97909699003697,10.85343876036288,0.639,25.673,36.338,15.231
Other  Rabi pulses,2014,Rabi       ,Bihar,6.956545443151569,6.956545443151569,1061.0,11.972613824280629,5.849814573523068,1.0,25.673,36.338,15.231
Other Kharif pulses,2014,Kharif     ,Bihar,7.903596289614301,7.670428522190693,1061.0,12.920244157781871,6.795683403558618,0.851,25.673,36.338,15.231
Peas & beans (Pulses),2014,Rabi       ,Bihar,9.749345206007481,9.75927070177572,1061.0,14.766302158954197,8.640801007829683,0.989,25.673,36.338,15.231
Ragi,2014,Kharif     ,Bihar,8.806723554725636,9.194617411510947,1061.0,13.82358971351778,7.698364867096364,1.403,25.673,36.338,15.231
Rapeseed &Mustard,2014,Rabi       ,Bihar,11.343867555809261,11.439192806992713,1061.0,16.360870693357114,10.235228973617941,1.042,25.673,36.338,15.231
Rice,2014,Autumn     ,Bihar,13.272728042169884,13.825799445362094,1061.0,18.28974123383936,12.164068911363927,1.739,25.673,36.338,15.231
Rice,2014,Summer     ,Bihar,11.31771317858471,12.109319425043285,1061.0,16.33471600440461,10.20907523349296,1.972,25.673,36.338,15.231
Rice,2014,Winter     ,Bihar,14.771015079890823,15.768499734333314,1061.0,19.788029598982725,13.662353236260094,2.625,25.673,36.338,15.231
Safflower,2014,Rabi       ,Bihar,4.634728988229636,4.418840607796598,1061.0,9.642052656072376,3.54558628428746,0.9,25.673,36.338,15.231
Sannhamp,2014,Kharif     ,Bihar,7.217443431696533,7.00033446027523,1061.0,12.233729251393262,6.110269282873232,0.821,25.673,36.338,15.231
Sesamum,2014,Kharif     ,Bihar,7.9817332866918855,7.847371836159788,1061.0,12.998408746571954,6.8737640681147765,0.899,25.673,36.338,15.231
Small millets,2014,Kharif     ,Bihar,7.868254265520613,7.590346945602565,1061.0,12.884888927545028,6.760368340067173,0.79,25.673,36.338,15.231
Sugarcane,2014,Whole Year ,Bihar,12.4464233018221,16.556282966700394,1061.0,17.46343429715945,11.337768659933616,5.0725,25.673,36.338,15.231
Sunflower,2014,Rabi       ,Bihar,9.362718052397065,9.719744986586726,1061.0,14.379647652229698,8.254229747476574,1.402,25.673,36.338,15.231
Tobacco,2014,Whole Year ,Bihar,9.268043082104471,9.834673236535767,1061.0,14.284964211000815,8.159572085721894,1.788,25.673,36.338,15.231
Urad,2014,Kharif     ,Bihar,9.663070672551461,9.571923252267498,1061.0,14.680022403886166,8.554537144556658,0.917,25.673,36.338,15.231
Wheat,2014,Rabi       ,Bihar,14.58303396041005,15.088135535746177,1061.0,19.600048400445278,13.474372278275858,1.676,25.673,36.338,15.231
Arhar/Tur,2014,Kharif     ,Chhattisgarh,10.920654761778046,10.46495876097101,1274.7,15.937651701555867,9.812028846276366,0.593,25.855,36.971,15.177
Bajra,2014,Kharif     ,Chhattisgarh,4.990432586778736,4.5217885770490405,1274.7,10.000666893460805,3.8954870367880465,0.518,25.855,36.971,15.177
Bajra,2014,Whole Year ,Chhattisgarh,6.97166860472579,10.596234653074733,1274.7,11.987751199157556,5.864908768219885,5.0725,25.855,36.971,15.177
Barley,2014,Rabi       ,Chhattisgarh,7.825644732219989,7.902487437162855,1274.7,12.84226283902126,6.717792603052156,1.164,25.855,36.971,15.177
Castor seed,2014,Rabi       ,Chhattisgarh,3.8918202981106265,2.70805020110221,1274.7,8.888353908098994,2.8237570088141806,0.234,25.855,36.971,15.177
Coconut ,2014,Whole Year ,Chhattisgarh,4.0943445622221,0.5233527763958943,1274.7,9.094664614448817,3.018960399673198,0.0,25.855,36.971,15.177
Coriander,2014,Whole Year ,Chhattisgarh,7.714677473800927,6.480044561926653,1274.7,12.731249003168994,6.606920419952056,0.268,25.855,36.971,15.177
Cotton(lint),2014,Whole Year ,Chhattisgarh,4.0943445622221,4.330733340286331,1274.7,9.094664614448817,3.018960399673198,0.977,25.855,36.971,15.177
Dry chillies,2014,Whole Year ,Chhattisgarh,8.83811659764782,8.182279739259018,1274.7,13.854987353710225,7.729748518111292,0.497,25.855,36.971,15.177
Garlic,2014,Whole Year ,Chhattisgarh,6.970730078143525,7.946263643580541,1274.7,11.986811796761424,5.863972026592705,2.71,25.855,36.971,15.177
Ginger,2014,Whole Year ,Chhattisgarh,7.471932078245122,7.691200097522863,1274.7,12.488381759457319,6.364423680993219,1.637,25.855,36.971,15.177
Gram,2014,Rabi       ,Chhattisgarh,12.588828506211629,12.64804003160282,1274.7,17.605840019957384,11.480172804790032,1.113,25.855,36.971,15.177
Groundnut,2014,Kharif     ,Chhattisgarh,10.278355986666824,10.615530086198365,1274.7,15.29533674582835,9.169763139166003,1.434,25.855,36.971,15.177
Horse-gram,2014,Kharif     ,Chhattisgarh,10.688758021971879,9.536040511615484,1274.7,15.705750273990263,9.58014168691766,0.324,25.855,36.971,15.177
Horse-gram,2014,Rabi       ,Chhattisgarh,7.24422751560335,6.035481432524756,1274.7,12.26053261071909,6.137014056983638,0.294,25.855,36.971,15.177
Jowar,2014,Whole Year ,Chhattisgarh,8.517393171418904,8.350193650720067,1274.7,13.53420941732992,7.409136443920128,0.837,25.855,36.971,15.177
Jute,2014,Kharif     ,Chhattisgarh,4.941642422609304,0.5233527763958943,1274.7,9.95153648968372,3.847377811934615,0.0,25.855,36.971,15.177
Khesari,2014,Rabi       ,Chhattisgarh,12.731401585898109,12.604439285688976,1274.7,17.74841354973671,11.6227449645667,0.924,25.855,36.971,15.177
Linseed,2014,Rabi       ,Chhattisgarh,10.218261795359789,9.321792297270326,1274.7,15.235240439850976,9.109673269447978,0.401,25.855,36.971,15.177
Maize,2014,Kharif     ,Chhattisgarh,11.736668836356406,12.367404620876496,1274.7,16.753675795144677,10.628022444387678,1.803,25.855,36.971,15.177
Masoor,2014,Rabi       ,Chhattisgarh,9.677088708501246,8.59932602095476,1274.7,14.694041319201128,8.568553383566083,0.327,25.855,36.971,15.177
Mesta,2014,Kharif     ,Chhattisgarh,7.033506484287697,7.630461261783627,1274.7,12.049645008736109,5.92663264960644,1.97,25.855,36.971,15.177
Moong(Green Gram),2014,Kharif     ,Chhattisgarh,9.082961442646353,7.837948916025283,1274.7,14.099863505022489,7.974529402968079,0.271,25.855,36.971,15.177
Moong(Green Gram),2014,Rabi       ,Chhattisgarh,8.938925271988273,7.3914152346753585,1274.7,13.955809851592559,7.830528951114013,0.231,25.855,36.971,15.177
Niger seed,2014,Kharif     ,Chhattisgarh,11.059739620650653,9.336973022909548,1274.7,16.07673889264406,9.951108938712489,0.206,25.855,36.971,15.177
Onion,2014,Whole Year ,Chhattisgarh,8.478244441277663,10.666697032541045,1274.7,13.49505275503465,7.370003915854806,5.0725,25.855,36.971,15.177
Other  Rabi pulses,2014,Rabi       ,Chhattisgarh,7.907651594711089,5.942799375126701,1274.7,12.924300948566604,6.799735675526338,0.184,25.855,36.971,15.177
Other Kharif pulses,2014,Kharif     ,Chhattisgarh,9.206131527202128,7.510977752014095,1274.7,14.223046666736028,8.097672768525326,0.248,25.855,36.971,15.177
Peas & beans (Pulses),2014,Rabi       ,Chhattisgarh,9.498822124598528,8.54772239645106,1274.7,14.515762579263008,8.390311639509594,0.367,25.855,36.971,15.177
Potato,2014,Kharif     ,Chhattisgarh,7.59890045687141,9.383873422737057,1274.7,12.615417550815502,6.491254501253708,5.0725,25.855,36.971,15.177
Potato,2014,Rabi       ,Chhattisgarh,9.261318616740812,11.04664290395491,1274.7,14.278239112914747,8.1528489131726,5.0725,25.855,36.971,15.177
Ragi,2014,Kharif     ,Chhattisgarh,8.941283763647567,7.59488438721652,1274.7,13.958168650271706,7.832886815521774,0.235,25.855,36.971,15.177
Rapeseed &Mustard,2014,Rabi       ,Chhattisgarh,10.748604464955758,10.109973126954195,1274.7,15.765598032690063,9.63998544096608,0.51,25.855,36.971,15.177
Rice,2014,Kharif     ,Chhattisgarh,15.210690574460594,15.892166598736072,1274.7,20.22770522937385,14.102028453024449,1.93,25.855,36.971,15.177
Safflower,2014,Rabi       ,Chhattisgarh,7.1929342212158,5.976350909297934,1274.7,12.209201944163924,6.085796976342696,0.322,25.855,36.971,15.177
Sannhamp,2014,Kharif     ,Chhattisgarh,7.247080584585756,6.159095388491933,1274.7,12.263387702656479,6.139863000269876,0.314,25.855,36.971,15.177
Sesamum,2014,Kharif     ,Chhattisgarh,9.770984202723035,8.977020214210413,1274.7,14.787942396174303,8.662437469592293,0.45,25.855,36.971,15.177
Small millets,2014,Kharif     ,Chhattisgarh,11.662947634213706,10.228140212351999,1274.7,16.679953985362864,10.55430248413214,0.24,25.855,36.971,15.177
Soyabean,2014,Kharif     ,Chhattisgarh,11.540657356708119,10.821197277163698,1274.7,16.55766259566158,10.43201447971582,0.8,25.855,36.971,15.177
Sugarcane,2014,Whole Year ,Chhattisgarh,9.429797135432397,11.240460358323308,1274.7,14.446732269723109,8.321297521795165,5.0725,25.855,36.971,15.177
Sunflower,2014,Kharif     ,Chhattisgarh,7.96693349840484,6.90975328164481,1274.7,12.983603896396831,6.858974614767581,0.371,25.855,36.971,15.177
Sweet potato,2014,Whole Year ,Chhattisgarh,7.845416036592485,9.545239944037075,1274.7,12.862041912999286,6.737548046551195,5.0725,25.855,36.971,15.177
Tobacco,2014,Whole Year ,Chhattisgarh,3.5263605246161616,2.833213344056216,1274.7,8.513723177876955,2.4756977107026903,0.625,25.855,36.971,15.177
Turmeric,2014,Whole Year ,Chhattisgarh,7.53955882930103,7.3914152346753585,1274.7,12.556045480426661,6.431974996958947,1.03,25.855,36.971,15.177
Urad,2014,Kharif     ,Chhattisgarh,11.4361955971115,10.283087694449238,1274.7,16.453199772136248,10.327554894553913,0.336,25.855,36.971,15.177
Urad,2014,Rabi       ,Chhattisgarh,8.088561805276234,6.761572768804055,1274.7,13.105271662662023,6.980522352533018,0.272,25.855,36.971,15.177
Wheat,2014,Rabi       ,Chhattisgarh,11.5443853715885,11.940295564021985,1274.7,16.561390646495553,10.435742421114897,1.745,25.855,36.971,15.177
Arhar/Tur,2014,Kharif     ,Gujarat,12.30058250516373,12.385485810382864,605.6,17.317592887254424,11.191929116638436,1.097,26.972,38.854,16.465
Bajra,2014,Kharif     ,Gujarat,12.094253540233703,12.583686825482562,605.6,17.111262886691726,10.985602268194103,1.586,26.972,38.854,16.465
Bajra,2014,Summer     ,Gujarat,12.52152916221291,13.484740035632697,605.6,17.53854044014826,11.412873942745382,2.562,26.972,38.854,16.465
Banana,2014,Whole Year ,Gujarat,10.20322170601205,14.503683889419438,605.6,15.220199801069755,9.094634302930606,5.0725,26.972,38.854,16.465
Castor seed,2014,Kharif     ,Gujarat,13.449546892831856,14.180519576822906,605.6,18.466560361348797,12.340887195805687,2.158,26.972,38.854,16.465
Cotton(lint),2014,Kharif     ,Gujarat,14.874617346264406,16.03836801031262,605.6,19.891631902902244,13.765955425781403,3.496,26.972,38.854,16.465
Dry chillies,2014,Whole Year ,Gujarat,9.350015354048665,9.278279354984376,605.6,14.366943863367155,8.241529277384497,0.944,26.972,38.854,16.465
Garlic,2014,Whole Year ,Gujarat,8.967631665167133,10.733522985158196,605.6,13.984519932877875,7.859227809332865,5.0725,26.972,38.854,16.465
Gram,2014,Rabi       ,Gujarat,12.007530239208668,12.03065321417165,605.6,17.02453908252748,10.89887999563935,1.038,26.972,38.854,16.465
Groundnut,2014,Kharif     ,Gujarat,14.102249936219472,14.75394900839464,605.6,19.11926409174394,12.993588835860116,2.047,26.972,38.854,16.465
Groundnut,2014,Summer     ,Gujarat,10.843436215560919,11.452952505775578,605.6,15.860431713426378,9.734813246932696,1.799,26.972,38.854,16.465
Guar seed,2014,Whole Year ,Gujarat,12.532967017638304,12.303925045697678,605.6,17.54997833677841,11.424311713955685,0.772,26.972,38.854,16.465
Jowar,2014,Kharif     ,Gujarat,10.489800910432063,10.68843877357111,605.6,15.50678817665622,9.381194764773674,1.198,26.972,38.854,16.465
Jowar,2014,Rabi       ,Gujarat,10.424837599758332,10.778935456339678,605.6,15.441823011108482,9.316235244839763,1.308,26.972,38.854,16.465
Maize,2014,Kharif     ,Gujarat,12.64041347473663,12.868260493563728,605.6,17.657425158786843,11.53175742524313,1.409,26.972,38.854,16.465
Maize,2014,Rabi       ,Gujarat,11.285585621524609,12.04155760748558,605.6,16.302588053094887,10.176948482186694,1.969,26.972,38.854,16.465
Maize,2014,Summer     ,Gujarat,8.681181041521688,9.336267928573973,605.6,13.698027302369358,7.572863002510837,1.848,26.972,38.854,16.465
Moong(Green Gram),2014,Kharif     ,Gujarat,11.318308630082122,10.613541013162433,605.6,16.335311463090147,10.209670670299525,0.549,26.972,38.854,16.465
Moong(Green Gram),2014,Summer     ,Gujarat,10.490857463941905,9.812084729062784,605.6,15.507844759348728,9.38225125864377,0.526,26.972,38.854,16.465
Moth,2014,Kharif     ,Gujarat,9.227295812625597,8.387084506069217,605.6,14.244213041456801,8.118832785038006,0.464,26.972,38.854,16.465
Onion,2014,Rabi       ,Gujarat,10.566433224362951,13.894266283985932,605.6,15.583422529225308,9.457822912387735,5.0725,26.972,38.854,16.465
Onion,2014,Summer     ,Gujarat,9.010180657052349,12.359981867637435,605.6,14.02707420018363,7.901766023160183,5.0725,26.972,38.854,16.465
Other  Rabi pulses,2014,Rabi       ,Gujarat,9.768526567102011,9.499945593989812,605.6,14.785484621011276,8.659980119123793,0.694,26.972,38.854,16.465
Other Cereals,2014,Kharif     ,Gujarat,8.344742754417545,7.930206206684683,605.6,13.361521559232731,7.2365624999983424,0.593,26.972,38.854,16.465
Other Kharif pulses,2014,Kharif     ,Gujarat,9.213236175088209,8.434028950155469,605.6,14.230152020915776,8.104775973295434,0.445,26.972,38.854,16.465
Potato,2014,Whole Year ,Gujarat,11.529428537069244,14.774641214966508,605.6,16.5464336669167,10.420785883065783,5.0725,26.972,38.854,16.465
Ragi,2014,Kharif     ,Gujarat,9.907429771768753,9.749286871458828,605.6,14.924395198238564,8.798868257879613,0.83,26.972,38.854,16.465
Rapeseed &Mustard,2014,Rabi       ,Gujarat,12.128159751525804,12.726775330138418,605.6,17.14516928323436,11.019508101021078,1.73,26.972,38.854,16.465
Rice,2014,Kharif     ,Gujarat,13.545283260720531,14.329117709692134,605.6,18.562296860197275,12.43662329642477,1.867,26.972,38.854,16.465
Rice,2014,Summer     ,Gujarat,10.349422593198005,11.515681663163946,605.6,15.366405694536054,9.240824959138825,3.144,26.972,38.854,16.465
Sesamum,2014,Kharif     ,Gujarat,11.829544787316607,11.281900940205142,605.6,16.84655245053501,10.720896955637247,0.553,26.972,38.854,16.465
Sesamum,2014,Summer     ,Gujarat,10.883729132902106,10.176981954277059,605.6,15.900725397044734,9.77510459821509,0.471,26.972,38.854,16.465
Small millets,2014,Rabi       ,Gujarat,9.628392595589819,9.862248804519531,605.6,14.645342097821159,8.519863622638763,1.34,26.972,38.854,16.465
Soyabean,2014,Kharif     ,Gujarat,10.969025533474808,10.716548829761411,605.6,15.986023321383426,9.860397884620316,0.727,26.972,38.854,16.465
Sugarcane,2014,Whole Year ,Gujarat,12.2479532794939,16.478705851607305,605.6,17.264963417384493,11.139300390067985,5.0725,26.972,38.854,16.465
Tobacco,2014,Kharif     ,Gujarat,10.782055648578622,11.412452983385178,605.6,15.799049918141353,9.67343519025414,1.782,26.972,38.854,16.465
Tobacco,2014,Rabi       ,Gujarat,11.651033867087857,12.27345555505692,605.6,16.668040115765727,10.542388926435931,1.612,26.972,38.854,16.465
Urad,2014,Kharif     ,Gujarat,11.12484830646329,10.771742835371727,605.6,16.141848563632404,10.01621561107441,0.736,26.972,38.854,16.465
Urad,2014,Summer     ,Gujarat,7.20934025660291,6.777646593635117,605.6,12.225620142244098,6.102178209077058,0.715,26.972,38.854,16.465
Wheat,2014,Rabi       ,Gujarat,13.973752855694785,15.00745774351594,605.6,18.990766908540373,12.865091964325483,2.818,26.972,38.854,16.465
Arhar/Tur,2014,Kharif     ,Haryana,8.699681400989514,8.716207971151853,301.3,13.7165307533151,7.591357046698551,0.955,25.675,38.3,14.215
Bajra,2014,Kharif     ,Haryana,12.881567435377423,13.434251602680698,301.3,17.898579808767344,11.772909976994793,1.869,25.675,38.3,14.215
Barley,2014,Rabi       ,Haryana,10.463131911491967,11.608244735642321,301.3,15.480118430796722,9.35452729228868,2.976,25.675,38.3,14.215
Castor seed,2014,Kharif     ,Haryana,6.2166061010848646,6.398594934535208,301.3,11.231636247937386,5.111987788356544,0.89,25.675,38.3,14.215
Coriander,2014,Whole Year ,Haryana,7.681099001536359,8.270013062273787,301.3,12.697655386913567,6.573372857175998,2.171,25.675,38.3,14.215
Cotton(lint),2014,Kharif     ,Haryana,13.380103119076898,14.477683449954414,301.3,18.397116484781773,12.271443632571835,2.908,25.675,38.3,14.215
Garlic,2014,Whole Year ,Haryana,8.114623886420098,10.391331099910195,301.3,13.131341592341537,7.006568407201567,5.0725,25.675,38.3,14.215
Ginger,2014,Whole Year ,Haryana,5.655991810819852,8.333510708982942,301.3,10.669527324116128,4.554403068934438,5.0725,25.675,38.3,14.215
Gram,2014,Rabi       ,Haryana,11.06665398721974,10.62135173563291,301.3,16.083653366906336,9.958023085184141,0.695,25.675,38.3,14.215
